Order ID,Order Date,Customer Name,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit
ORD-1491,2021-04-18 10:51:17.895579116,Customer_161,South,Office Supplies,Binders,Binders Product 19,657.68,6,121.37
ORD-1492,2021-04-18 16:06:25.997199440,Customer_256,North,Furniture,Tables,Tables Product 47,122.64,5,22.2
ORD-1493,2021-04-18 21:21:34.098819764,Customer_323,South,Technology,Machines,Machines Product 48,1668.06,2,96.56
ORD-1494,2021-04-19 02:36:42.200440088,Customer_128,West,Office Supplies,Binders,Binders Product 30,99.88,8,26.39
ORD-1495,2021-04-19 07:51:50.302060412,Customer_18,North,Office Supplies,Storage,Storage Product 22,1309.98,3,-89.22
ORD-1496,2021-04-19 13:06:58.403680736,Customer_793,North,Office Supplies,Binders,Binders Product 9,635.01,5,-50.7
ORD-1497,2021-04-19 18:22:06.505301062,Customer_735,South,Technology,Copiers,Copiers Product 44,392.34,8,41.94
ORD-1498,2021-04-19 23:37:14.606921386,Customer_566,West,Furniture,Chairs,Chairs Product 48,1337.5,9,147.99
ORD-1499,2021-04-20 04:52:22.708541710,Customer_570,North,Technology,Copiers,Copiers Product 4,1153.33,9,-203.83
ORD-1500,2021-04-20 10:07:30.810162034,Customer_323,West,Technology,Accessories,Accessories Product 37,637.36,5,66.21
ORD-1501,2021-04-20 15:22:38.911782358,Customer_872,West,Office Supplies,Paper,Paper Product 8,1030.79,2,-13.18
ORD-1502,2021-04-20 20:37:47.013402682,Customer_686,West,Furniture,Chairs,Chairs Product 1,500.01,7,86.86
ORD-1503,2021-04-21 01:52:55.115023006,Customer_792,South,Technology,Phones,Phones Product 28,1728.76,7,352.76
ORD-1504,2021-04-21 07:08:03.216643330,Customer_626,East,Office Supplies,Storage,Storage Product 6,634.5,8,48.27
ORD-1505,2021-04-21 12:23:11.318263654,Customer_288,East,Technology,Copiers,Copiers Product 47,497.85,8,-99.15
ORD-1506,2021-04-21 17:38:19.419883978,Customer_943,North,Technology,Machines,Machines Product 36,1506.15,5,178.0
ORD-1507,2021-04-21 22:53:27.521504302,Customer_854,West,Office Supplies,Paper,Paper Product 11,45.01,1,7.85
ORD-1508,2021-04-22 04:08:35.623124626,Customer_663,South,Office Supplies,Art,Art Product 5,543.34,4,-41.03
ORD-1509,2021-04-22 09:23:43.724744950,Customer_962,West,Furniture,Bookcases,Bookcases Product 24,757.04,4,24.47
ORD-1510,2021-04-22 14:38:51.826365274,Customer_639,West,Technology,Accessories,Accessories Product 47,1765.65,3,499.44
ORD-1511,2021-04-22 19:53:59.927985598,Customer_155,South,Office Supplies,Storage,Storage Product 18,1901.38,8,-96.86
ORD-1512,2021-04-23 01:09:08.029605922,Customer_490,East,Office Supplies,Storage,Storage Product 20,1435.79,3,-126.96
ORD-1513,2021-04-23 06:24:16.131226246,Customer_386,West,Furniture,Tables,Tables Product 28,990.14,5,-93.64
ORD-1514,2021-04-23 11:39:24.232846570,Customer_986,West,Furniture,Furnishings,Furnishings Product 13,1284.84,2,102.02
ORD-1515,2021-04-23 16:54:32.334466894,Customer_785,East,Office Supplies,Paper,Paper Product 5,833.86,6,229.22
ORD-1516,2021-04-23 22:09:40.436087218,Customer_104,South,Furniture,Chairs,Chairs Product 30,604.66,6,63.09
ORD-1517,2021-04-24 03:24:48.537707542,Customer_929,North,Office Supplies,Storage,Storage Product 1,1901.87,8,-91.93
ORD-1518,2021-04-24 08:39:56.639327866,Customer_393,East,Technology,Accessories,Accessories Product 22,239.63,8,28.58
ORD-1519,2021-04-24 13:55:04.740948190,Customer_811,North,Furniture,Bookcases,Bookcases Product 18,699.32,1,78.62
ORD-1520,2021-04-24 19:10:12.842568514,Customer_246,North,Technology,Machines,Machines Product 46,1799.19,5,177.15
ORD-1521,2021-04-25 00:25:20.944188838,Customer_176,East,Technology,Copiers,Copiers Product 5,1449.05,2,-174.3
ORD-1522,2021-04-25 05:40:29.045809162,Customer_39,West,Technology,Accessories,Accessories Product 31,67.91,5,7.96
ORD-1523,2021-04-25 10:55:37.147429486,Customer_477,North,Office Supplies,Art,Art Product 6,55.97,9,0.84
ORD-1524,2021-04-25 16:10:45.249049810,Customer_682,North,Technology,Accessories,Accessories Product 27,1037.86,4,-197.92
ORD-1525,2021-04-25 21:25:53.350670134,Customer_759,South,Technology,Accessories,Accessories Product 25,973.66,8,68.04
ORD-1526,2021-04-26 02:41:01.452290458,Customer_538,West,Technology,Phones,Phones Product 29,891.55,1,262.68
ORD-1527,2021-04-26 07:56:09.553910782,Customer_867,North,Office Supplies,Paper,Paper Product 28,611.66,8,-15.37
ORD-1528,2021-04-26 13:11:17.655531108,Customer_818,South,Technology,Accessories,Accessories Product 16,1973.41,6,558.04
ORD-1529,2021-04-26 18:26:25.757151432,Customer_921,West,Technology,Machines,Machines Product 12,551.25,8,-83.73
ORD-1530,2021-04-26 23:41:33.858771756,Customer_408,East,Furniture,Chairs,Chairs Product 20,985.18,6,163.76
ORD-1531,2021-04-27 04:56:41.960392080,Customer_525,East,Office Supplies,Binders,Binders Product 18,815.74,3,-116.52
ORD-1532,2021-04-27 10:11:50.062012404,Customer_828,South,Technology,Copiers,Copiers Product 34,348.8,8,-22.05
ORD-1533,2021-04-27 15:26:58.163632728,Customer_506,East,Furniture,Bookcases,Bookcases Product 23,413.21,5,35.3
ORD-1534,2021-04-27 20:42:06.265253052,Customer_903,North,Office Supplies,Storage,Storage Product 45,1837.42,5,177.11
ORD-1535,2021-04-28 01:57:14.366873376,Customer_825,West,Office Supplies,Art,Art Product 27,1717.98,7,322.3
ORD-1536,2021-04-28 07:12:22.468493700,Customer_36,North,Office Supplies,Art,Art Product 49,406.1,6,43.72
ORD-1537,2021-04-28 12:27:30.570114024,Customer_685,North,Office Supplies,Binders,Binders Product 17,1752.57,9,169.66
ORD-1538,2021-04-28 17:42:38.671734348,Customer_20,East,Office Supplies,Art,Art Product 48,426.28,7,109.2
ORD-1539,2021-04-28 22:57:46.773354672,Customer_321,North,Office Supplies,Art,Art Product 21,1256.83,3,32.78
ORD-1540,2021-04-29 04:12:54.874974996,Customer_776,East,Technology,Copiers,Copiers Product 40,171.75,5,-15.01
ORD-1541,2021-04-29 09:28:02.976595320,Customer_512,West,Technology,Copiers,Copiers Product 31,1761.94,9,-209.86
ORD-1542,2021-04-29 14:43:11.078215644,Customer_400,West,Technology,Accessories,Accessories Product 3,112.49,2,-0.0
ORD-1543,2021-04-29 19:58:19.179835968,Customer_654,North,Technology,Copiers,Copiers Product 17,1114.34,1,174.26
ORD-1544,2021-04-30 01:13:27.281456292,Customer_972,South,Furniture,Furnishings,Furnishings Product 26,1561.63,8,-279.11
ORD-1545,2021-04-30 06:28:35.383076616,Customer_883,East,Technology,Phones,Phones Product 23,242.5,8,-32.85
ORD-1546,2021-04-30 11:43:43.484696940,Customer_471,East,Office Supplies,Storage,Storage Product 6,814.92,2,-119.75
ORD-1547,2021-04-30 16:58:51.586317264,Customer_143,North,Technology,Phones,Phones Product 28,93.48,8,8.66
ORD-1548,2021-04-30 22:13:59.687937588,Customer_92,East,Technology,Machines,Machines Product 8,1368.68,5,-107.53
ORD-1549,2021-05-01 03:29:07.789557912,Customer_354,East,Office Supplies,Paper,Paper Product 45,621.82,2,-72.67
ORD-1550,2021-05-01 08:44:15.891178236,Customer_834,South,Technology,Phones,Phones Product 8,1123.2,7,108.26
ORD-1551,2021-05-01 13:59:23.992798560,Customer_800,South,Technology,Phones,Phones Product 19,1866.14,7,337.13
ORD-1552,2021-05-01 19:14:32.094418884,Customer_727,North,Technology,Phones,Phones Product 38,618.66,3,-20.99
ORD-1553,2021-05-02 00:29:40.196039208,Customer_959,South,Furniture,Tables,Tables Product 29,106.77,1,9.51
ORD-1554,2021-05-02 05:44:48.297659532,Customer_854,North,Technology,Machines,Machines Product 23,1354.5,4,-204.45
ORD-1555,2021-05-02 10:59:56.399279856,Customer_51,West,Office Supplies,Paper,Paper Product 47,1575.81,2,421.68
ORD-1556,2021-05-02 16:15:04.500900180,Customer_665,North,Office Supplies,Storage,Storage Product 32,1916.16,4,-60.46
ORD-1557,2021-05-02 21:30:12.602520504,Customer_698,West,Technology,Copiers,Copiers Product 10,324.02,8,96.8
ORD-1558,2021-05-03 02:45:20.704140830,Customer_575,North,Technology,Phones,Phones Product 27,790.36,2,228.65
ORD-1559,2021-05-03 08:00:28.805761154,Customer_190,East,Technology,Machines,Machines Product 49,1689.84,1,320.08
ORD-1560,2021-05-03 13:15:36.907381478,Customer_125,South,Office Supplies,Binders,Binders Product 1,1615.67,3,-306.92
ORD-1561,2021-05-03 18:30:45.009001802,Customer_150,West,Office Supplies,Storage,Storage Product 39,1253.34,7,89.91
ORD-1562,2021-05-03 23:45:53.110622126,Customer_314,North,Furniture,Chairs,Chairs Product 29,546.04,6,-85.5
ORD-1563,2021-05-04 05:01:01.212242450,Customer_570,South,Furniture,Bookcases,Bookcases Product 45,575.23,6,142.41
ORD-1564,2021-05-04 10:16:09.313862774,Customer_342,North,Furniture,Furnishings,Furnishings Product 3,256.77,7,50.02
ORD-1565,2021-05-04 15:31:17.415483098,Customer_305,South,Office Supplies,Art,Art Product 47,1844.49,8,527.84
ORD-1566,2021-05-04 20:46:25.517103422,Customer_692,South,Furniture,Tables,Tables Product 37,354.13,3,36.9
ORD-1567,2021-05-05 02:01:33.618723746,Customer_682,North,Technology,Machines,Machines Product 31,1150.04,3,70.25
ORD-1568,2021-05-05 07:16:41.720344070,Customer_838,West,Technology,Machines,Machines Product 11,1172.86,8,69.77
ORD-1569,2021-05-05 12:31:49.821964394,Customer_783,West,Office Supplies,Binders,Binders Product 22,745.51,7,-5.05
ORD-1570,2021-05-05 17:46:57.923584718,Customer_54,East,Furniture,Tables,Tables Product 18,711.51,5,24.44
ORD-1571,2021-05-05 23:02:06.025205042,Customer_444,South,Technology,Accessories,Accessories Product 35,1340.49,4,157.78
ORD-1572,2021-05-06 04:17:14.126825366,Customer_613,East,Office Supplies,Paper,Paper Product 6,782.71,6,208.57
ORD-1573,2021-05-06 09:32:22.228445690,Customer_993,East,Furniture,Chairs,Chairs Product 3,517.68,9,50.7
ORD-1574,2021-05-06 14:47:30.330066014,Customer_264,North,Technology,Machines,Machines Product 5,804.27,6,183.82
ORD-1575,2021-05-06 20:02:38.431686338,Customer_53,North,Furniture,Furnishings,Furnishings Product 9,1617.25,8,374.22
ORD-1576,2021-05-07 01:17:46.533306662,Customer_572,North,Office Supplies,Storage,Storage Product 28,1933.29,1,114.87
ORD-1577,2021-05-07 06:32:54.634926986,Customer_620,South,Furniture,Bookcases,Bookcases Product 19,1275.54,6,-33.5
ORD-1578,2021-05-07 11:48:02.736547310,Customer_5,North,Office Supplies,Binders,Binders Product 28,1566.38,2,187.63
ORD-1579,2021-05-07 17:03:10.838167634,Customer_103,North,Furniture,Furnishings,Furnishings Product 27,1070.32,3,24.55
ORD-1580,2021-05-07 22:18:18.939787958,Customer_196,South,Technology,Accessories,Accessories Product 13,1253.4,6,-199.64
ORD-1581,2021-05-08 03:33:27.041408282,Customer_774,South,Office Supplies,Paper,Paper Product 38,1976.29,2,-21.93
ORD-1582,2021-05-08 08:48:35.143028606,Customer_877,West,Office Supplies,Binders,Binders Product 43,882.45,4,262.12
ORD-1583,2021-05-08 14:03:43.244648930,Customer_992,North,Office Supplies,Art,Art Product 21,141.85,6,-24.93
ORD-1584,2021-05-08 19:18:51.346269254,Customer_884,North,Furniture,Bookcases,Bookcases Product 27,1914.44,5,283.98
ORD-1585,2021-05-09 00:33:59.447889578,Customer_350,North,Furniture,Tables,Tables Product 46,1588.19,6,350.35
ORD-1586,2021-05-09 05:49:07.549509902,Customer_47,West,Technology,Copiers,Copiers Product 6,802.64,6,99.82
ORD-1587,2021-05-09 11:04:15.651130226,Customer_867,North,Office Supplies,Art,Art Product 38,1964.97,8,166.78
ORD-1588,2021-05-09 16:19:23.752750552,Customer_823,West,Office Supplies,Paper,Paper Product 49,697.62,9,107.28
ORD-1589,2021-05-09 21:34:31.854370876,Customer_936,East,Furniture,Furnishings,Furnishings Product 11,750.52,5,11.01
ORD-1590,2021-05-10 02:49:39.955991200,Customer_820,West,Furniture,Bookcases,Bookcases Product 47,1223.37,6,-188.79
ORD-1591,2021-05-10 08:04:48.057611524,Customer_656,East,Technology,Machines,Machines Product 41,555.95,6,156.33
ORD-1592,2021-05-10 13:19:56.159231848,Customer_269,North,Technology,Accessories,Accessories Product 17,1400.16,6,22.61
ORD-1593,2021-05-10 18:35:04.260852172,Customer_370,East,Furniture,Tables,Tables Product 39,314.17,2,41.69
ORD-1594,2021-05-10 23:50:12.362472496,Customer_636,West,Office Supplies,Art,Art Product 7,224.97,4,14.77
ORD-1595,2021-05-11 05:05:20.464092820,Customer_106,South,Technology,Accessories,Accessories Product 30,1074.41,1,-185.51
ORD-1596,2021-05-11 10:20:28.565713144,Customer_670,East,Furniture,Chairs,Chairs Product 21,1115.43,1,308.28
ORD-1597,2021-05-11 15:35:36.667333468,Customer_659,East,Furniture,Bookcases,Bookcases Product 1,222.24,1,43.62
ORD-1598,2021-05-11 20:50:44.768953792,Customer_657,North,Office Supplies,Art,Art Product 25,1928.71,7,-241.96
ORD-1599,2021-05-12 02:05:52.870574116,Customer_120,West,Furniture,Bookcases,Bookcases Product 32,1150.84,1,334.69
ORD-1600,2021-05-12 07:21:00.972194440,Customer_831,East,Furniture,Tables,Tables Product 8,310.56,6,52.31
ORD-1601,2021-05-12 12:36:09.073814764,Customer_787,East,Technology,Accessories,Accessories Product 5,629.77,2,22.77
ORD-1602,2021-05-12 17:51:17.175435088,Customer_604,East,Furniture,Bookcases,Bookcases Product 30,1602.47,6,169.36
ORD-1603,2021-05-12 23:06:25.277055412,Customer_58,East,Furniture,Furnishings,Furnishings Product 8,1051.23,6,-154.14
ORD-1604,2021-05-13 04:21:33.378675736,Customer_951,South,Technology,Accessories,Accessories Product 49,384.42,3,30.83
ORD-1605,2021-05-13 09:36:41.480296060,Customer_346,West,Office Supplies,Binders,Binders Product 19,214.67,8,-35.03
ORD-1606,2021-05-13 14:51:49.581916384,Customer_741,North,Office Supplies,Art,Art Product 44,867.24,4,62.81
ORD-1607,2021-05-13 20:06:57.683536708,Customer_474,North,Technology,Machines,Machines Product 30,681.46,7,52.03
ORD-1608,2021-05-14 01:22:05.785157032,Customer_117,South,Technology,Copiers,Copiers Product 15,1315.28,4,312.01
ORD-1609,2021-05-14 06:37:13.886777356,Customer_830,West,Office Supplies,Binders,Binders Product 36,1851.24,1,300.88
ORD-1610,2021-05-14 11:52:21.988397680,Customer_791,East,Office Supplies,Art,Art Product 44,502.98,6,-37.84
ORD-1611,2021-05-14 17:07:30.090018004,Customer_127,South,Office Supplies,Art,Art Product 27,1711.92,5,418.07
ORD-1612,2021-05-14 22:22:38.191638328,Customer_393,West,Office Supplies,Art,Art Product 13,1841.72,9,159.53
ORD-1613,2021-05-15 03:37:46.293258652,Customer_908,East,Office Supplies,Storage,Storage Product 14,1804.99,9,186.26
ORD-1614,2021-05-15 08:52:54.394878976,Customer_641,South,Technology,Copiers,Copiers Product 37,1904.63,8,-220.0
ORD-1615,2021-05-15 14:08:02.496499300,Customer_58,West,Furniture,Tables,Tables Product 48,1685.8,7,385.86
ORD-1616,2021-05-15 19:23:10.598119624,Customer_634,North,Office Supplies,Art,Art Product 30,1191.04,2,316.2
ORD-1617,2021-05-16 00:38:18.699739948,Customer_513,North,Office Supplies,Storage,Storage Product 39,825.59,8,154.79
ORD-1618,2021-05-16 05:53:26.801360274,Customer_751,West,Furniture,Chairs,Chairs Product 47,988.46,3,267.26
ORD-1619,2021-05-16 11:08:34.902980598,Customer_802,North,Furniture,Furnishings,Furnishings Product 13,1746.5,6,-85.32
ORD-1620,2021-05-16 16:23:43.004600922,Customer_96,West,Furniture,Bookcases,Bookcases Product 16,609.78,7,140.59
ORD-1621,2021-05-16 21:38:51.106221246,Customer_638,East,Furniture,Chairs,Chairs Product 44,326.93,6,14.53
ORD-1622,2021-05-17 02:53:59.207841570,Customer_118,West,Furniture,Bookcases,Bookcases Product 7,290.23,5,-34.26
ORD-1623,2021-05-17 08:09:07.309461894,Customer_560,East,Furniture,Furnishings,Furnishings Product 48,1655.72,4,222.53
ORD-1624,2021-05-17 13:24:15.411082218,Customer_601,South,Technology,Phones,Phones Product 27,1525.36,2,216.69
ORD-1625,2021-05-17 18:39:23.512702542,Customer_488,West,Furniture,Chairs,Chairs Product 45,1000.31,9,-56.56
ORD-1626,2021-05-17 23:54:31.614322866,Customer_237,South,Furniture,Bookcases,Bookcases Product 35,556.99,7,-103.74
ORD-1627,2021-05-18 05:09:39.715943190,Customer_885,North,Technology,Copiers,Copiers Product 15,1358.45,7,-135.95
ORD-1628,2021-05-18 10:24:47.817563514,Customer_897,East,Furniture,Furnishings,Furnishings Product 28,86.48,4,-0.01
ORD-1629,2021-05-18 15:39:55.919183838,Customer_272,West,Office Supplies,Art,Art Product 35,1140.77,5,-132.58
ORD-1630,2021-05-18 20:55:04.020804162,Customer_189,South,Office Supplies,Paper,Paper Product 7,802.87,6,-82.68
ORD-1631,2021-05-19 02:10:12.122424486,Customer_999,East,Furniture,Tables,Tables Product 46,1955.94,2,-8.42
ORD-1632,2021-05-19 07:25:20.224044810,Customer_704,East,Technology,Accessories,Accessories Product 46,1020.04,4,286.52
ORD-1633,2021-05-19 12:40:28.325665134,Customer_447,North,Office Supplies,Storage,Storage Product 20,1109.01,4,201.97
ORD-1634,2021-05-19 17:55:36.427285458,Customer_581,North,Technology,Copiers,Copiers Product 32,1427.6,4,-57.28
ORD-1635,2021-05-19 23:10:44.528905782,Customer_790,East,Office Supplies,Storage,Storage Product 38,974.23,7,268.69
ORD-1636,2021-05-20 04:25:52.630526106,Customer_861,East,Furniture,Tables,Tables Product 40,456.89,7,56.12
ORD-1637,2021-05-20 09:41:00.732146430,Customer_247,West,Technology,Accessories,Accessories Product 32,1079.18,7,29.92
ORD-1638,2021-05-20 14:56:08.833766754,Customer_963,East,Technology,Copiers,Copiers Product 26,1889.1,7,64.51
ORD-1639,2021-05-20 20:11:16.935387078,Customer_76,West,Technology,Phones,Phones Product 39,825.72,2,4.44
ORD-1640,2021-05-21 01:26:25.037007402,Customer_154,East,Office Supplies,Art,Art Product 20,1362.49,5,-113.77
ORD-1641,2021-05-21 06:41:33.138627726,Customer_656,North,Office Supplies,Binders,Binders Product 18,1956.29,2,-13.08
ORD-1642,2021-05-21 11:56:41.240248050,Customer_435,West,Office Supplies,Paper,Paper Product 15,1661.55,5,106.25
ORD-1643,2021-05-21 17:11:49.341868374,Customer_997,South,Furniture,Furnishings,Furnishings Product 22,1321.48,6,84.59
ORD-1644,2021-05-21 22:26:57.443488698,Customer_86,North,Office Supplies,Binders,Binders Product 22,1474.63,3,266.71
ORD-1645,2021-05-22 03:42:05.545109022,Customer_697,West,Furniture,Furnishings,Furnishings Product 21,1873.6,6,-38.6
ORD-1646,2021-05-22 08:57:13.646729346,Customer_285,West,Technology,Phones,Phones Product 2,1919.91,5,304.11
ORD-1647,2021-05-22 14:12:21.748349670,Customer_974,South,Technology,Machines,Machines Product 40,1938.25,4,172.59
ORD-1648,2021-05-22 19:27:29.849969996,Customer_220,West,Furniture,Tables,Tables Product 43,1255.03,9,352.57
ORD-1649,2021-05-23 00:42:37.951590320,Customer_69,East,Office Supplies,Art,Art Product 18,775.58,8,-5.71
ORD-1650,2021-05-23 05:57:46.053210644,Customer_47,South,Furniture,Furnishings,Furnishings Product 23,274.97,7,68.91
ORD-1651,2021-05-23 11:12:54.154830968,Customer_94,North,Technology,Accessories,Accessories Product 13,777.24,1,163.47
ORD-1652,2021-05-23 16:28:02.256451292,Customer_750,North,Technology,Accessories,Accessories Product 41,1886.48,9,224.17
ORD-1653,2021-05-23 21:43:10.358071616,Customer_958,East,Furniture,Chairs,Chairs Product 9,1780.7,9,226.61
ORD-1654,2021-05-24 02:58:18.459691940,Customer_453,North,Office Supplies,Binders,Binders Product 49,1052.08,6,-165.89
ORD-1655,2021-05-24 08:13:26.561312264,Customer_204,West,Office Supplies,Art,Art Product 7,1078.64,7,296.75
ORD-1656,2021-05-24 13:28:34.662932588,Customer_912,West,Furniture,Bookcases,Bookcases Product 41,624.75,3,-91.55
ORD-1657,2021-05-24 18:43:42.764552912,Customer_218,East,Furniture,Furnishings,Furnishings Product 1,914.47,5,74.64
ORD-1658,2021-05-24 23:58:50.866173236,Customer_474,North,Office Supplies,Storage,Storage Product 2,1431.75,7,-50.06
ORD-1659,2021-05-25 05:13:58.967793560,Customer_432,North,Technology,Machines,Machines Product 4,810.84,1,12.1
ORD-1660,2021-05-25 10:29:07.069413884,Customer_341,East,Furniture,Furnishings,Furnishings Product 14,384.09,1,40.36
ORD-1661,2021-05-25 15:44:15.171034208,Customer_551,South,Office Supplies,Art,Art Product 32,1086.31,5,276.39
ORD-1662,2021-05-25 20:59:23.272654532,Customer_612,North,Office Supplies,Paper,Paper Product 36,458.42,9,13.19
ORD-1663,2021-05-26 02:14:31.374274856,Customer_289,South,Technology,Machines,Machines Product 2,1948.83,7,572.69
ORD-1664,2021-05-26 07:29:39.475895180,Customer_254,North,Technology,Phones,Phones Product 40,786.78,1,75.85
ORD-1665,2021-05-26 12:44:47.577515504,Customer_734,North,Technology,Accessories,Accessories Product 14,1820.23,5,-217.92
ORD-1666,2021-05-26 17:59:55.679135828,Customer_357,North,Technology,Accessories,Accessories Product 20,458.85,8,-48.18
ORD-1667,2021-05-26 23:15:03.780756152,Customer_23,North,Technology,Machines,Machines Product 25,386.53,8,61.09
ORD-1668,2021-05-27 04:30:11.882376476,Customer_762,West,Furniture,Tables,Tables Product 42,1237.63,2,-216.34
ORD-1669,2021-05-27 09:45:19.983996800,Customer_522,South,Office Supplies,Paper,Paper Product 49,1560.96,7,62.7
ORD-1670,2021-05-27 15:00:28.085617124,Customer_758,South,Furniture,Chairs,Chairs Product 8,1137.86,5,-143.25
ORD-1671,2021-05-27 20:15:36.187237448,Customer_837,North,Furniture,Tables,Tables Product 28,467.29,9,7.76
ORD-1672,2021-05-28 01:30:44.288857772,Customer_100,North,Furniture,Furnishings,Furnishings Product 46,85.41,3,14.94
ORD-1673,2021-05-28 06:45:52.390478096,Customer_802,South,Furniture,Chairs,Chairs Product 21,1240.39,1,36.48
ORD-1674,2021-05-28 12:01:00.492098420,Customer_180,West,Furniture,Chairs,Chairs Product 23,270.76,4,-32.02
ORD-1675,2021-05-28 17:16:08.593718744,Customer_223,East,Technology,Copiers,Copiers Product 32,692.92,7,-51.3
ORD-1676,2021-05-28 22:31:16.695339068,Customer_906,East,Technology,Machines,Machines Product 8,1354.81,1,-21.99
ORD-1677,2021-05-29 03:46:24.796959392,Customer_762,South,Office Supplies,Art,Art Product 31,205.07,2,-33.88
ORD-1678,2021-05-29 09:01:32.898579718,Customer_659,North,Furniture,Tables,Tables Product 37,263.23,5,24.26
ORD-1679,2021-05-29 14:16:41.000200042,Customer_442,North,Office Supplies,Binders,Binders Product 16,132.72,9,13.77
ORD-1680,2021-05-29 19:31:49.101820366,Customer_608,West,Technology,Copiers,Copiers Product 40,1992.2,1,-336.53
ORD-1681,2021-05-30 00:46:57.203440690,Customer_769,East,Technology,Machines,Machines Product 42,780.28,4,0.9
ORD-1682,2021-05-30 06:02:05.305061014,Customer_325,West,Technology,Phones,Phones Product 27,1812.53,3,12.69
ORD-1683,2021-05-30 11:17:13.406681338,Customer_516,East,Furniture,Tables,Tables Product 40,594.24,5,-19.66
ORD-1684,2021-05-30 16:32:21.508301662,Customer_16,South,Furniture,Furnishings,Furnishings Product 41,1508.87,5,119.0
ORD-1685,2021-05-30 21:47:29.609921986,Customer_792,East,Technology,Machines,Machines Product 18,445.94,2,-12.05
ORD-1686,2021-05-31 03:02:37.711542310,Customer_336,West,Office Supplies,Binders,Binders Product 35,1001.67,5,8.22
ORD-1687,2021-05-31 08:17:45.813162634,Customer_759,West,Office Supplies,Binders,Binders Product 49,1650.99,9,328.15
ORD-1688,2021-05-31 13:32:53.914782958,Customer_258,West,Technology,Machines,Machines Product 15,1634.51,5,-194.42
ORD-1689,2021-05-31 18:48:02.016403282,Customer_497,South,Office Supplies,Paper,Paper Product 27,1590.62,2,174.26
ORD-1690,2021-06-01 00:03:10.118023606,Customer_988,East,Technology,Copiers,Copiers Product 17,1649.23,7,87.07
ORD-1691,2021-06-01 05:18:18.219643930,Customer_896,East,Office Supplies,Binders,Binders Product 40,430.83,6,-20.45
ORD-1692,2021-06-01 10:33:26.321264254,Customer_160,West,Technology,Copiers,Copiers Product 2,969.61,7,158.79
ORD-1693,2021-06-01 15:48:34.422884578,Customer_475,East,Office Supplies,Storage,Storage Product 49,974.89,8,73.7
ORD-1694,2021-06-01 21:03:42.524504902,Customer_852,North,Furniture,Bookcases,Bookcases Product 31,1782.1,5,68.93
ORD-1695,2021-06-02 02:18:50.626125226,Customer_664,North,Technology,Phones,Phones Product 37,600.81,2,80.41
ORD-1696,2021-06-02 07:33:58.727745550,Customer_908,North,Technology,Machines,Machines Product 41,1863.68,7,374.87
ORD-1697,2021-06-02 12:49:06.829365874,Customer_690,East,Office Supplies,Paper,Paper Product 41,907.08,7,259.73
ORD-1698,2021-06-02 18:04:14.930986198,Customer_675,South,Technology,Machines,Machines Product 34,1342.88,8,154.0
ORD-1699,2021-06-02 23:19:23.032606522,Customer_380,South,Technology,Phones,Phones Product 34,545.08,7,129.3
ORD-1700,2021-06-03 04:34:31.134226846,Customer_545,South,Technology,Machines,Machines Product 3,826.49,7,-164.85
ORD-1701,2021-06-03 09:49:39.235847170,Customer_929,South,Furniture,Chairs,Chairs Product 17,1422.5,9,92.63
ORD-1702,2021-06-03 15:04:47.337467494,Customer_957,North,Furniture,Furnishings,Furnishings Product 14,1030.37,8,-95.49
ORD-1703,2021-06-03 20:19:55.439087818,Customer_691,North,Office Supplies,Paper,Paper Product 14,1862.11,2,-284.72
ORD-1704,2021-06-04 01:35:03.540708142,Customer_427,West,Furniture,Furnishings,Furnishings Product 46,1476.88,2,97.45
ORD-1705,2021-06-04 06:50:11.642328466,Customer_613,East,Office Supplies,Paper,Paper Product 38,1133.16,7,196.5
ORD-1706,2021-06-04 12:05:19.743948790,Customer_268,East,Furniture,Tables,Tables Product 35,1774.47,3,10.89
ORD-1707,2021-06-04 17:20:27.845569114,Customer_835,South,Office Supplies,Art,Art Product 1,1334.46,1,180.22
ORD-1708,2021-06-04 22:35:35.947189440,Customer_577,North,Furniture,Furnishings,Furnishings Product 48,1298.17,9,58.24
ORD-1709,2021-06-05 03:50:44.048809764,Customer_417,South,Furniture,Chairs,Chairs Product 29,500.28,3,9.28
ORD-1710,2021-06-05 09:05:52.150430088,Customer_168,West,Office Supplies,Binders,Binders Product 4,795.77,1,-43.67
ORD-1711,2021-06-05 14:21:00.252050412,Customer_842,East,Technology,Machines,Machines Product 33,1369.77,6,-11.92
ORD-1712,2021-06-05 19:36:08.353670736,Customer_43,East,Technology,Machines,Machines Product 17,1784.67,4,-44.8
ORD-1713,2021-06-06 00:51:16.455291060,Customer_556,South,Furniture,Furnishings,Furnishings Product 28,637.94,1,78.53
ORD-1714,2021-06-06 06:06:24.556911384,Customer_285,West,Office Supplies,Art,Art Product 26,438.82,4,-62.31
ORD-1715,2021-06-06 11:21:32.658531708,Customer_397,East,Technology,Phones,Phones Product 8,1191.45,8,-183.1
ORD-1716,2021-06-06 16:36:40.760152032,Customer_12,West,Office Supplies,Paper,Paper Product 34,143.72,7,18.68
ORD-1717,2021-06-06 21:51:48.861772356,Customer_607,West,Technology,Machines,Machines Product 18,1431.94,1,104.75
ORD-1718,2021-06-07 03:06:56.963392680,Customer_302,South,Office Supplies,Storage,Storage Product 31,1409.25,9,21.28
